Produto,Descrição,"Pontos Qualificaveis","Pontos Bonificaveis","Preço Venda Sugerido","Preço Consultor","Margem Lucro na Revenda",QTD EM CASA - FECHADOS,"Valor Em Estoque","Valor Investido",QTD EM CASA - ABERTOS
TOTALL,,,,,,,133,"R$ 9.181,36","R$ 4.540,22",6
#,#,#,#,#,#,#,#,#,#,#
19303,SHORT FEMININO AZUL - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19304,SHORT FEMININO AZUL - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19305,SHORT FEMININO AZUL - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19306,SHORT FEMININO AMARELO - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19307,SHORT FEMININO AMARELO - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19308,SHORT FEMININO AMARELO - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19309,SHORT FEMININO VERDE - M,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19310,SHORT FEMININO VERDE - G,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19311,SHORT FEMININO VERDE - GG,.00,.00,"R$ 9,90","R$ 9,90",0.00 %,,0,0,
19312,CAMISETA MASC. C/ MANGA BRANCA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19313,CAMISETA MASC. C/ MANGA BRANCA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19314,CAMISETA MASC. C/ MANGA BRANCA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19315,CAMISETA MASC. C/ MANGA PRETA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19316,CAMISETA MASC. C/ MANGA PRETA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19317,CAMISETA MASC. C/ MANGA PRETA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19318,CAMISETA MASC. C/ MANGA AMARELA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19319,CAMISETA MASC. C/ MANGA AMARELA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19320,CAMISETA MASC. C/ MANGA AMARELA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19321,CAMISETA MASC. C/ MANGA AZUL - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19322,CAMISETA MASC. C/ MANGA AZUL - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19323,CAMISETA MASC. C/ MANGA AZUL - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19324,CAMISETA MASC. REGATA BRANCA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19325,CAMISETA MASC. REGATA BRANCA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19326,CAMISETA MASC. REGATA BRANCA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19327,CAMISETA MASC. REGATA PRETA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19328,CAMISETA MASC. REGATA PRETA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19329,CAMISETA MASC. REGATA PRETA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19330,CAMISETA MASC. REGATA AMARELA - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19331,CAMISETA MASC. REGATA AMARELA - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19332,CAMISETA MASC. REGATA AMARELA - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19333,CAMISETA MASC. REGATA AZUL - M,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19334,CAMISETA MASC. REGATA AZUL - G,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19335,CAMISETA MASC. REGATA AZUL - GG,.00,.00,"R$ 11,90","R$ 11,90",0.00 %,,0,0,
19336,SHORT MASCULINO PRETO - M,.00,.00,"R$ 12,90","R$ 12,90",0.00 %,,0,0,
19337,SHORT MASCULINO PRETO - G,.00,.00,"R$ 12,90","R$ 12,90",0.00 %,,0,0,
19339,SHORT MASCULINO CINZA - M,.00,.00,"R$ 12,90","R$ 12,90",0.00 %,,0,0,
19340,SHORT MASCULINO CINZA - G,.00,.00,"R$ 12,90","R$ 12,90",0.00 %,,0,0,
19341,SHORT MASCULINO CINZA - GG,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19342,CAMISETA FAR - P,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19343,CAMISETA FAR - M,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19344,CAMISETA FAR - G,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19345,CAMISETA FAR - GG,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19346,CANETA HINODE - AMARELA COM LOGO PRETO,.00,.00,"R$ 15,00","R$ 10,00",50.00 %,,0,0,
19347,CANETA HINODE - PRATA COM LOGO PRETO,.00,.00,"R$ 15,00","R$ 10,00",50.00 %,,0,0,
19348,CANETA HINODE - METÁLICA PRATA,.00,.00,"R$ 15,00","R$ 12,00",25.00 %,,0,0,
19350,CANETA HINODE - BRANCA COM LOGO PRATA,.00,.00,"R$ 15,00","R$ 12,00",25.00 %,,0,0,
19351,CHAVEIRO HINODE,.00,.00,"R$ 20,00","R$ 15,00",33.33 %,,0,0,
19352,CHAVEIRO HINODE - METÁLICO,.00,.00,"R$ 20,00","R$ 18,40",8.70 %,,0,0,
19353,CHAVEIRO HINODE - METÁLICO COM COURO,.00,.00,"R$ 20,00","R$ 18,40",8.70 %,,0,0,
19354,CHAVEIRO HINODE - COURO,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19361,CAMISA POLO FEM - ELLA LILÁS - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19362,CAMISA POLO FEM - ELLA LILÁS - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19363,CAMISA POLO FEM - ELLA AMARELA - P,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19364,CAMISA POLO FEM - ELLA AMARELA - M,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19365,CAMISA POLO FEM - ELLA AMARELA - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19366,CAMISA POLO FEM - ELLA AMARELA - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19367,CAMISA POLO MASC - LATTITUDE - P,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19368,CAMISA POLO MASC - LATTITUDE - M,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19369,CAMISA POLO MASC - LATTITUDE - G,.00,.00,"R$ 90,00","R$ 60,00",50.00 %,,0,0,
19370,CAMISA POLO MASC - LATTITUDE - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19371,ESPELHO HINODE,.00,.00,"R$ 20,00","R$ 12,00",66.67 %,,0,0,
19372,PINCEL DOURADO BASE,.00,.00,"R$ 40,00","R$ 20,00",100.00 %,,0,0,
19373,PINCEL DOURADO PÓ / BLUSH,.00,.00,"R$ 40,00","R$ 20,00",100.00 %,,0,0,
19374,PINCEL DOURADO BOCA,.00,.00,"R$ 30,00","R$ 18,00",66.67 %,,0,0,
19375,PINCEL DOURADO SOMBRA,.00,.00,"R$ 30,00","R$ 18,00",66.67 %,,0,0,
19376,PINCEL DOURADO OLHOS ESFUMAR,.00,.00,"R$ 30,00","R$ 18,00",66.67 %,,0,0,
19377,PINCEL ACRILICO CURTO PARA PÓ,.00,.00,"R$ 45,00","R$ 20,00",125.00 %,,0,0,
19378,PINCEL ACRILICO DUO FIBER,.00,.00,"R$ 45,00","R$ 20,00",125.00 %,,0,0,
19379,AVENTAL HINODE,.00,.00,"R$ 35,00","R$ 20,00",75.00 %,,0,0,
19381,SHAKERA PRETA,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19382,SHAKERA BRANCA,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19384,KIT ROUTINE - PELE NORMAL/MISTA,367.00,367.00,"R$ 551,15","R$ 551,15",0.00 %,,0,0,
19388,COPO FAR,.00,.00,"R$ 5,00","R$ 5,00",0.00 %,,0,0,
19392,GARRAFA DE ALUMINIO - PRATA,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19393,GARRAFA DE ALUMINIO - PRETO,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19394,GARRAFA DE ALUMINIO - AZUL,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19395,CAMISA JEANS MASCULINA BÁSICA - MÉDIA M,.00,.00,"R$ 140,00","R$ 110,00",27.27 %,,0,0,
19397,CAMISA JEANS MASCULINA BASICA - MEDIA GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19398,CAMISA JEANS MASCULINA BASICA - ESCURA M,.00,.00,"R$ 140,00","R$ 60,00",133.33 %,,0,0,
19403,PORTA CARTÃO DE VISITA PRETO,.00,.00,"R$ 25,00","R$ 20,00",25.00 %,,0,0,
19404,CALÇA LEGGING C/ FAIXA LATERAL CHUMBO G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19405,CALÇA LEGGING C/ FAIXA LATERAL CHUMBO GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19406,CAMISA JEANS MASCULINA BASICA ORIGINAL - P,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19407,CAMISA JEANS MASCULINA BASICA CLARA - P,.00,.00,"R$ 140,00","R$ 60,00",133.33 %,,0,0,
19408,CAMISA JEANS MASCULINA BASICA MÉDIA - P,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19409,CAMISA JEANS MASCULINA BASICA ESCURA - P,.00,.00,"R$ 140,00","R$ 60,00",133.33 %,,0,0,
19416,CALÇA LEGGING 3D PRETA - M,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19417,CALÇA LEGGING 3D PRETA - G,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19418,CALÇA LEGGING 3D PRETA - GG,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19419,CALÇA LEGGING C/ FAIXA LATERAL CHUMBO M,.00,.00,"R$ 15,90","R$ 15,90",0.00 %,,0,0,
19426,LENÇO PEROLAS,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19429,CANETA PEROLAS,.00,.00,"R$ 20,00","R$ 15,00",33.33 %,,0,0,
19430,NECESSAIRE HINODE MEN,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19456,BLUSA FEM. DRY FIT REGATA AZUL P,.00,.00,"R$ 0,00","R$ 40,00",-100.00 %,,0,0,
19458,SAIA SHORT + TOP PRETO/BRANCO M,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19459,SAIA SHORT + TOP PRETO/BRANCO G,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19460,SAIA SHORT + TOP PRETO/BRANCO GG,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19461,SAIA SHORT + TOP PRETO/PINK G,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19462,SAIA SHORT + TOP PRETO/PINK GG,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19463,SAIA SHORT + TOP CINZA/AMARELO M,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19464,SAIA SHORT + TOP CINZA/AMARELO G,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19465,SAIA SHORT + TOP CINZA/AMARELO GG,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19466,SAIA SHORT + TOP CINZA/AZUL M,.00,.00,"R$ 29,90","R$ 29,90",0.00 %,,0,0,
19468,CANETA COURO GRUPO HINODE,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19469,CANETA LASER,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19470,CANETA PLÁSTICA BRANCO E PRETA HND,.00,.00,"R$ 8,00","R$ 8,00",0.00 %,,0,0,
19477,CADERNO MOLESKINE 2017,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19483,CANECA PORCELANA,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19484,COQUETELEIRA,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19485,CONJUNTO 4 LÁPIS PÉROLAS,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19486,CONJUNTO 4 LÁPIS GRUPO HINODE,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19487,BRAÇADEIRA PORTA CELULAR - PRETA,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19488,CHAVEIRO AZUL HND,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19489,CHAVEIRO GRUPO HINODE CLIP,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19490,CHAVEIRO GRUPO HINODE METAL FOSCO,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19491,CHAVEIRO GRUPO HINODE ESPELHO,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19492,CANETA METAL OURO GRUPO HINODE,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19493,CANETA METAL VINHO GRUPO HINODE,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19494,CANETA METAL BRANCA HND,.00,.00,"R$ 12,00","R$ 12,00",0.00 %,,0,0,
19495,CANETA METAL PRETA HND,.00,.00,"R$ 12,00","R$ 12,00",0.00 %,,0,0,
19496,CANETA PLASTICA LARANJA HINODE COSMÉTICO,.00,.00,"R$ 8,00","R$ 8,00",0.00 %,,0,0,
19497,CANETA PLÁSTICA AZUL HINODE COSMÉTICOS,.00,.00,"R$ 8,00","R$ 8,00",0.00 %,,0,0,
19498,PULSEIRA AQUI É MEU LUGAR - VINHO,.00,.00,"R$ 2,00","R$ 2,00",0.00 %,,0,0,
19499,PULSEIRA SUCESSO - AZUL,.00,.00,"R$ 2,00","R$ 2,00",0.00 %,,0,0,
19500,PULSEIRA VENCER É CONTAGIANTE - BRANCA,.00,.00,"R$ 2,00","R$ 2,00",0.00 %,,0,0,
19501,NECESSAIRE COM VISOR,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19502,NECESSAIRE QUADRADA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19503,NECESSAIRE ENVELOPE,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19504,NECESSAIRE ORGANIZADORA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19505,NECESSAIRE DAZZLE,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19506,BOLSINHA DAZZLE,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19507,MOCHILA HND - PRATA,.00,.00,"R$ 75,00","R$ 75,00",0.00 %,,0,0,
19508,NECESSAIRE ENVELOPE PEROLAS - M,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19509,NECESSAIRE ENVELOPE PEROLAS - G,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19510,NECESSAIRE QUADRADA PEROLAS,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19511,SACOLA HINODE COSMETICOS H - PINK,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19513,MOCHILA GRUPO HINODE - PRETA E AZUL,.00,.00,"R$ 85,00","R$ 85,00",0.00 %,,0,0,
19514,MOCHILA HND - PRETA,.00,.00,"R$ 60,00","R$ 60,00",0.00 %,,0,0,
19516,PORTA CARTÃO - AZUL,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19517,PORTA BOLSA - PRATA,.00,.00,"R$ 10,00","R$ 10,00",0.00 %,,0,0,
19518,POLO GRUPO HINODE FEM BRANCA - P,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19519,POLO GRUPO HINODE FEM BRANCA - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19520,POLO GRUPO HINODE FEM BRANCA - G,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19521,POLO GRUPO HINODE FEM BRANCA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19522,POLO GRUPO HINODE FEM BRANCA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19523,POLO GRUPO HINODE MASC BRANCA - P,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19524,POLO GRUPO HINODE MASC BRANCA - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19525,POLO GRUPO HINODE MASC BRANCA - G,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19526,POLO GRUPO HINODE MASC BRANCA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19527,POLO GRUPO HINODE MASC BRANCA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19528,POLO GRUPO HINODE FEM AZUL - P,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19529,POLO GRUPO HINODE FEM AZUL - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19530,POLO GRUPO HINODE FEM AZUL - G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19531,POLO GRUPO HINODE FEM AZUL - GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19533,POLO GRUPO HINODE MASC AZUL - P,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19534,POLO GRUPO HINODE MASC AZUL - M,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19535,POLO GRUPO HINODE MASC AZUL - G,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19536,POLO GRUPO HINODE MASC AZUL - GG,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19538,POLO HND FEM BRANCA - P,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19539,POLO HND FEM BRANCA - M,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19540,POLO HND FEM BRANCA - G,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19541,POLO HND FEM BRANCA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19542,POLO HND FEM BRANCA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19543,POLO HND MASC BRANCA - P,1.00,1.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19544,POLO HND MASC BRANCA - M,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19545,POLO HND MASC BRANCA - G,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19546,POLO HND MASC BRANCA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19547,POLO HND MASC BRANCA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19550,POLO HND FEM PRETA - G,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19551,POLO HND FEM PRETA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19552,POLO HND FEM PRETA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19556,POLO HND MASC PRETA - GG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19557,POLO HND MASC PRETA - EXG,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19558,SHAKEIRA AZUL,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19559,CHAVEIRO PIN,.00,.00,"R$ 18,00","R$ 18,00",0.00 %,,0,0,
19560,ÓCULOS GRUPO HINODE,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19562,CAMISETA DRY FIT HND MASC PRETA - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19563,CAMISETA DRY FIT HND MASC PRETA - G,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19565,CAMISETA DRY FIT HND MASC PRETA - XG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19566,CAMISETA DRY FIT HND FEM PRETA - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19567,CAMISETA DRY FIT HND FEM PRETA - G,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19568,CAMISETA DRY FIT HND FEM PRETA - GG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19569,CAMISETA DRY FIT HND FEM PRETA - XG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19570,CAMISETA DRY FIT HND MASC BRANCA - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19571,CAMISETA DRY FIT HND MASC BRANCA - G,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19572,CAMISETA DRY FIT HND MASC BRANCA - GG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19573,CAMISETA DRY FIT HND MASC BRANCA - XG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19574,CAMISETA DRY FIT HND FEM BRANCA - M,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19575,CAMISETA DRY FIT HND FEM BRANCA - G,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19576,CAMISETA DRY FIT HND FEM BRANCA - GG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19577,CAMISETA DRY FIT HND FEM BRANCA - XG,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19582,NECESSAIRE COM VISOR ROXO E MARINHO,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19583,NECESSAIRE QUADRADA ROXO E MARINHO,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19584,NECESSAIRE ENVELOPE DAZZLE,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19585,SACOLA HINODE COSMÉTICOS ROXO,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19586,LENÇO HINODE AZUL,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19587,LENÇO HINODE LARANJA,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19588,LENÇO HINODE ROSA,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19590,CAIXA QUADRADA - ROSA,.00,.00,"R$ 6,05","R$ 4,50",34.44 %,,0,0,
19591,CAIXA QUADRADA - ROXA,.00,.00,"R$ 6,05","R$ 4,50",34.44 %,,0,0,
19592,CAIXA QUADRADA - AZUL,.00,.00,"R$ 6,05","R$ 4,50",34.44 %,,0,0,
19593,CAIXA COMPRIDA - ROSA,.00,.00,"R$ 4,05","R$ 3,00",35.00 %,,0,0,
19594,CAIXA COMPRIDA - ROXA,.00,.00,"R$ 4,05","R$ 3,00",35.00 %,,0,0,
19595,CAIXA COMPRIDA - AZUL,.00,.00,"R$ 4,05","R$ 3,00",35.00 %,,0,0,
19596,PAPEL SEDA BRANCO COM IMPRESSÃO,.00,.00,"R$ 0,25","R$ 0,25",0.00 %,,0,0,
19597,SACOLA DE PRESENTE - P,.00,.00,"R$ 3,00","R$ 3,00",0.00 %,,0,0,
19598,SACOLA DE PRESENTE - M,.00,.00,"R$ 3,00","R$ 3,00",0.00 %,,0,0,
19599,SACOLA DE PRESENTE - G,.00,.00,"R$ 4,50","R$ 4,50",0.00 %,,0,0,
19807,BOLSA GLOBO - ROSA,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19808,BOLSA GLOBO - Verde,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19809,BOLSA MATELASSÉ,.00,.00,"R$ 70,00","R$ 70,00",0.00 %,,0,0,
19810,BOLSA MATELASSE HINODE COSMÉTICOS,.00,.00,"R$ 35,00","R$ 35,00",0.00 %,,0,0,
19811,BONÉ GRUPO HND - PRETO TRUCKER,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19812,BONÉ GRUPO HINODE - EMPIRE SPORT JEANS,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19813,BONÉ GRUPO HINODE - PRETO JEANS,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19814,BONÉ HINODE PROPERTY VINHO,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19815,BONÉ HINODE PROPERTY MARINHO,.00,.00,"R$ 50,00","R$ 50,00",0.00 %,,0,0,
19816,BONÉ CICLISTA HND - BRANCO,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19817,BONÉ CICLISTA HND - PRETO,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19818,BONÉ CICLISTA HND - VERMELHO PERFOMANCE,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19819,BONÉ CICLISTA EMPIRE SPORT - AZUL,.00,.00,"R$ 30,00","R$ 30,00",0.00 %,,0,0,
19820,BONÉ CLUB HINODE,.00,.00,"R$ 40,00","R$ 40,00",0.00 %,,0,0,
19821,CANETA PEROLAS BRANCA,.00,.00,"R$ 12,00","R$ 12,00",0.00 %,,0,0,
19822,CANETA PEROLAS LILÁS,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19823,ESPELHO - Rosa,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19824,ESPELHO - LARANJA,.00,.00,"R$ 15,00","R$ 15,00",0.00 %,,0,0,
19825,LANCHEIRA MANIA DE ALEGRIA,.00,.00,"R$ 20,00","R$ 20,00",0.00 %,,0,0,
19826,LUNCHBAG PRETA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19827,LUNCHBAG AZUL,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19828,NECESSAIRE CRUZEIRO,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19829,NECESSAIRE CRUZEIRO PVC,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19830,NECESSAIRE DAZZLE,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19831,NECESSAIRE HAVAIANA - ROSA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19832,NECESSAIRE HAVAIANA - LARANJA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19833,NECESSAIRE HOLOGRAFICA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
19834,NECESSAIRE MANIA DE ALEGRIA,.00,.00,"R$ 25,00","R$ 25,00",0.00 %,,0,0,
